video_path,label,duration,width,height,has_audio,has_video,size_bytes,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_327.mp4,1,44.966667,856,480,True,True,3013102,0.074944445,0.44583333333333336,0.4444444444444444,0.06026204,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_328.mp4,1,160.277,854,480,True,True,3137433,0.2671283333333333,0.44479166666666664,0.4444444444444444,0.06274866,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_329.mp4,1,7.105011,626,480,True,True,524059,0.011841685000000001,0.3260416666666667,0.4444444444444444,0.01048118,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_33.mp4,1,117.653,854,480,True,True,1863234,0.19608833333333334,0.44479166666666664,0.4444444444444444,0.03726468,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_330.mp4,1,208.28,480,480,True,True,3800385,0.34713333333333335,0.25,0.4444444444444444,0.0760077,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_331.mp4,1,378.389,640,480,True,True,13987810,0.6306483333333334,0.3333333333333333,0.4444444444444444,0.2797562,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_332.mp4,1,414.89,640,480,True,True,18545502,0.6914833333333333,0.3333333333333333,0.4444444444444444,0.37091004,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_333.mp4,1,145.024,854,480,True,True,2487387,0.24170666666666668,0.44479166666666664,0.4444444444444444,0.04974774,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_334.mp4,1,30.603991,854,480,True,True,908398,0.051006651666666666,0.44479166666666664,0.4444444444444444,0.01816796,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_335.mp4,1,35.317007,480,480,True,True,2067120,0.05886167833333333,0.25,0.4444444444444444,0.0413424,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_336.mp4,1,61.12,854,480,True,True,2028676,0.10186666666666666,0.44479166666666664,0.4444444444444444,0.04057352,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_337.mp4,1,112.564667,640,360,True,True,2937818,0.18760777833333334,0.3333333333333333,0.3333333333333333,0.05875636,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_338.mp4,1,135.189,854,480,True,True,2465019,0.225315,0.44479166666666664,0.4444444444444444,0.04930038,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_339.mp4,1,364.739048,202,360,True,True,21530031,0.6078984133333334,0.10520833333333333,0.3333333333333333,0.43060062,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_34.mp4,1,180.992,360,480,True,True,2391457,0.30165333333333333,0.1875,0.4444444444444444,0.04782914,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_340.mp4,1,287.061,854,480,True,True,4914205,0.47843499999999994,0.44479166666666664,0.4444444444444444,0.0982841,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_341.mp4,1,66.152993,854,480,True,True,3444037,0.11025498833333333,0.44479166666666664,0.4444444444444444,0.06888074,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_342.mp4,1,60.047007,854,480,True,True,4765157,0.100078345,0.44479166666666664,0.4444444444444444,0.09530314,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_343.mp4,1,70.272,714,480,True,True,4266046,0.11712000000000002,0.371875,0.4444444444444444,0.08532092,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_344.mp4,1,250.88,854,480,True,True,4489213,0.4181333333333333,0.44479166666666664,0.4444444444444444,0.08978426,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_345.mp4,1,40.685011,480,480,True,True,735037,0.06780835166666667,0.25,0.4444444444444444,0.01470074,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_346.mp4,1,177.985011,400,480,True,True,3073684,0.296641685,0.20833333333333334,0.4444444444444444,0.06147368,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_347.mp4,1,13.722993,892,480,True,True,446015,0.022871655,0.46458333333333335,0.4444444444444444,0.0089203,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_348.mp4,1,41.935011,762,480,True,True,1517418,0.06989168500000001,0.396875,0.4444444444444444,0.03034836,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_349.mp4,1,112.553991,854,480,True,True,2065097,0.187589985,0.44479166666666664,0.4444444444444444,0.04130194,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_35.mp4,1,30.5,854,480,True,True,2618501,0.050833333333333335,0.44479166666666664,0.4444444444444444,0.05237002,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_350.mp4,1,102.6,846,480,True,True,6536323,0.17099999999999999,0.440625,0.4444444444444444,0.13072646,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_351.mp4,1,163.339002,480,480,True,True,3073547,0.27223167,0.25,0.4444444444444444,0.06147094,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_352.mp4,1,103.103,854,480,True,True,3393583,0.17183833333333332,0.44479166666666664,0.4444444444444444,0.06787166,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_353.mp4,1,196.440998,480,480,True,True,3860373,0.32740166333333337,0.25,0.4444444444444444,0.07720746,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_354.mp4,1,20.229,854,480,True,True,824035,0.033715,0.44479166666666664,0.4444444444444444,0.0164807,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_355.mp4,1,186.479002,480,480,True,True,3291137,0.3107983366666667,0.25,0.4444444444444444,0.06582274,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_356.mp4,1,120.976009,854,480,True,True,2927721,0.20162668166666667,0.44479166666666664,0.4444444444444444,0.05855442,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_357.mp4,1,18.018005,480,480,True,True,811477,0.03003000833333333,0.25,0.4444444444444444,0.01622954,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_358.mp4,1,5.802,854,480,True,True,192563,0.00967,0.44479166666666664,0.4444444444444444,0.00385126,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_359.mp4,1,139.477,640,480,True,True,3829888,0.23246166666666668,0.3333333333333333,0.4444444444444444,0.07659776,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_36.mp4,1,24.380998,384,480,True,True,947326,0.04063499666666667,0.2,0.4444444444444444,0.01894652,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_360.mp4,1,85.376,854,480,True,True,2579478,0.14229333333333335,0.44479166666666664,0.4444444444444444,0.05158956,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_361.mp4,1,240.326009,854,480,True,True,11456054,0.4005433483333333,0.44479166666666664,0.4444444444444444,0.22912108,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_362.mp4,1,184.018141,854,480,True,True,15578878,0.3066969016666667,0.44479166666666664,0.4444444444444444,0.31157756,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_363.mp4,1,104.257007,854,480,True,True,4183467,0.17376167833333334,0.44479166666666664,0.4444444444444444,0.08366934,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_364.mp4,1,179.433333,852,480,True,True,8451954,0.29905555500000003,0.44375,0.4444444444444444,0.16903908,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_365.mp4,1,94.411995,854,480,True,True,5475813,0.15735332500000002,0.44479166666666664,0.4444444444444444,0.10951626,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_366.mp4,1,244.97,854,480,True,True,11521523,0.40828333333333333,0.44479166666666664,0.4444444444444444,0.23043046,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_367.mp4,1,81.68,492,480,True,True,2002756,0.13613333333333336,0.25625,0.4444444444444444,0.04005512,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_368.mp4,1,153.002,854,480,True,True,3093133,0.25500333333333336,0.44479166666666664,0.4444444444444444,0.06186266,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_369.mp4,1,237.818005,270,480,True,True,4726317,0.39636334166666665,0.140625,0.4444444444444444,0.09452634,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_37.mp4,1,276.821,854,480,True,True,5886225,0.4613683333333334,0.44479166666666664,0.4444444444444444,0.1177245,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_370.mp4,1,108.479,854,480,True,True,3213998,0.18079833333333334,0.44479166666666664,0.4444444444444444,0.06427996,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_371.mp4,1,105.0,854,480,True,True,3607727,0.175,0.44479166666666664,0.4444444444444444,0.07215454,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_372.mp4,1,209.52,480,480,True,True,6391775,0.3492,0.25,0.4444444444444444,0.1278355,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_373.mp4,1,237.866667,854,480,True,True,4721397,0.39644444500000003,0.44479166666666664,0.4444444444444444,0.09442794,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_374.mp4,1,245.84,854,480,True,True,19522393,0.40973333333333334,0.44479166666666664,0.4444444444444444,0.39044786,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_375.mp4,1,202.631,854,480,True,True,11059702,0.33771833333333334,0.44479166666666664,0.4444444444444444,0.22119404,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_376.mp4,1,177.933991,654,480,True,True,15406877,0.29655665166666667,0.340625,0.4444444444444444,0.30813754,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_377.mp4,1,27.965517,640,480,True,True,1009641,0.046609195,0.3333333333333333,0.4444444444444444,0.02019282,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_378.mp4,1,299.283333,854,480,True,True,8162806,0.49880555500000007,0.44479166666666664,0.4444444444444444,0.16325612,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_379.mp4,1,241.0,854,480,True,True,3298755,0.40166666666666667,0.44479166666666664,0.4444444444444444,0.0659751,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_38.mp4,1,61.027633,854,480,True,True,1496218,0.10171272166666667,0.44479166666666664,0.4444444444444444,0.02992436,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_380.mp4,1,119.766667,860,480,True,True,6011463,0.19961111166666667,0.4479166666666667,0.4444444444444444,0.12022926,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_381.mp4,1,81.397007,640,480,True,True,2030240,0.13566167833333334,0.3333333333333333,0.4444444444444444,0.0406048,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_382.mp4,1,245.852993,854,480,True,True,19119652,0.40975498833333335,0.44479166666666664,0.4444444444444444,0.38239304,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_383.mp4,1,140.340998,656,480,True,True,3276677,0.23390166333333334,0.3416666666666667,0.4444444444444444,0.06553354,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_384.mp4,1,93.180998,948,480,True,True,2345761,0.15530166333333334,0.49375,0.4444444444444444,0.04691522,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_385.mp4,1,12.0,854,480,True,True,628843,0.02,0.44479166666666664,0.4444444444444444,0.01257686,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_386.mp4,1,230.75,320,180,True,True,9041775,0.38458333333333333,0.16666666666666666,0.16666666666666666,0.1808355,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_387.mp4,1,126.59326,854,480,True,True,2450897,0.21098876666666666,0.44479166666666664,0.4444444444444444,0.04901794,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_388.mp4,1,41.819002,854,480,True,True,1031429,0.06969833666666667,0.44479166666666664,0.4444444444444444,0.02062858,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_389.mp4,1,210.965333,896,480,True,True,6037642,0.3516088883333333,0.4666666666666667,0.4444444444444444,0.12075284,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_39.mp4,1,152.0,480,480,True,True,4606426,0.25333333333333335,0.25,0.4444444444444444,0.09212852,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_390.mp4,1,116.992,896,480,True,True,4568595,0.19498666666666667,0.4666666666666667,0.4444444444444444,0.0913719,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_391.mp4,1,222.68,854,480,True,True,4186338,0.37113333333333337,0.44479166666666664,0.4444444444444444,0.08372676,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_392.mp4,1,165.033333,854,480,True,True,18474869,0.275055555,0.44479166666666664,0.4444444444444444,0.36949738,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_393.mp4,1,281.8816,854,480,True,True,20559470,0.46980266666666665,0.44479166666666664,0.4444444444444444,0.4111894,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_394.mp4,1,16.159002,640,480,True,True,332600,0.02693167,0.3333333333333333,0.4444444444444444,0.006652,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_395.mp4,1,39.053991,640,480,True,True,799187,0.065089985,0.3333333333333333,0.4444444444444444,0.01598374,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_396.mp4,1,150.612,480,480,True,True,2624009,0.25101999999999997,0.25,0.4444444444444444,0.05248018,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_397.mp4,1,57.283333,854,480,True,True,6882818,0.09547222166666666,0.44479166666666664,0.4444444444444444,0.13765636,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_398.mp4,1,264.892993,854,480,True,True,9518548,0.4414883216666666,0.44479166666666664,0.4444444444444444,0.19037096,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_399.mp4,1,128.466667,854,480,True,True,2987835,0.21411111166666666,0.44479166666666664,0.4444444444444444,0.0597567,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_4.mp4,1,13.833333,522,480,True,True,234557,0.023055555,0.271875,0.4444444444444444,0.00469114,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_40.mp4,1,191.12,640,480,True,True,3678174,0.31853333333333333,0.3333333333333333,0.4444444444444444,0.07356348,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_400.mp4,1,161.033333,854,480,True,True,2829711,0.26838888833333335,0.44479166666666664,0.4444444444444444,0.05659422,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_401.mp4,1,21.066667,960,480,True,True,715662,0.03511111166666667,0.5,0.4444444444444444,0.01431324,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_402.mp4,1,136.64,640,360,True,True,10915547,0.22773333333333332,0.3333333333333333,0.3333333333333333,0.21831094,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_403.mp4,1,281.429,854,480,True,True,18061740,0.4690483333333333,0.44479166666666664,0.4444444444444444,0.3612348,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_404.mp4,1,112.045379,854,480,True,True,3831935,0.18674229833333333,0.44479166666666664,0.4444444444444444,0.0766387,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_405.mp4,1,15.04,854,480,True,True,1406331,0.025066666666666664,0.44479166666666664,0.4444444444444444,0.02812662,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_406.mp4,1,213.438005,854,480,True,True,9873276,0.35573000833333335,0.44479166666666664,0.4444444444444444,0.19746552,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_407.mp4,1,21.339138,640,360,True,True,842877,0.035565229999999996,0.3333333333333333,0.3333333333333333,0.01685754,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_408.mp4,1,53.011156,640,360,True,True,2375249,0.08835192666666666,0.3333333333333333,0.3333333333333333,0.04750498,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_409.mp4,1,190.659048,640,360,True,True,4663962,0.31776508000000003,0.3333333333333333,0.3333333333333333,0.09327924,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_41.mp4,1,223.658,854,480,True,True,10280492,0.37276333333333334,0.44479166666666664,0.4444444444444444,0.20560984,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_410.mp4,1,209.28,854,480,True,True,9653790,0.3488,0.44479166666666664,0.4444444444444444,0.1930758,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_411.mp4,1,203.987007,834,480,True,True,13107555,0.339978345,0.434375,0.4444444444444444,0.2621511,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_412.mp4,1,206.866009,854,480,True,True,15054918,0.34477668166666664,0.44479166666666664,0.4444444444444444,0.30109836,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_413.mp4,1,233.128005,854,480,True,True,11949441,0.388546675,0.44479166666666664,0.4444444444444444,0.23898882,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_414.mp4,1,241.789002,854,480,True,True,17910539,0.40298167,0.44479166666666664,0.4444444444444444,0.35821078,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_415.mp4,1,200.829002,854,480,True,True,8336722,0.3347150033333333,0.44479166666666664,0.4444444444444444,0.16673444,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_416.mp4,1,166.7666,854,480,True,True,7973998,0.27794433333333335,0.44479166666666664,0.4444444444444444,0.15947996,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_417.mp4,1,200.201995,480,480,True,True,7758581,0.33366999166666667,0.25,0.4444444444444444,0.15517162,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_418.mp4,1,106.372933,854,480,True,True,4609775,0.17728822166666666,0.44479166666666664,0.4444444444444444,0.0921955,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_419.mp4,1,175.633333,854,480,True,True,16754924,0.29272222166666667,0.44479166666666664,0.4444444444444444,0.33509848,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_42.mp4,1,90.301995,854,480,True,True,2710821,0.15050332500000002,0.44479166666666664,0.4444444444444444,0.05421642,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_420.mp4,1,102.910998,640,480,True,True,7088155,0.17151833000000002,0.3333333333333333,0.4444444444444444,0.1417631,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_421.mp4,1,46.3,854,480,True,True,2236609,0.07716666666666666,0.44479166666666664,0.4444444444444444,0.04473218,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_422.mp4,1,178.6,872,480,True,True,9165726,0.29766666666666663,0.45416666666666666,0.4444444444444444,0.18331452,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_423.mp4,1,248.085,854,480,True,True,14318140,0.41347500000000004,0.44479166666666664,0.4444444444444444,0.2863628,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_424.mp4,1,232.269002,854,480,True,True,9591506,0.3871150033333333,0.44479166666666664,0.4444444444444444,0.19183012,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_425.mp4,1,190.378,854,480,True,True,11091453,0.3172966666666666,0.44479166666666664,0.4444444444444444,0.22182906,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_426.mp4,1,21.733991,854,480,True,True,2552956,0.03622331833333333,0.44479166666666664,0.4444444444444444,0.05105912,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_427.mp4,1,101.216009,854,480,True,True,5459084,0.16869334833333333,0.44479166666666664,0.4444444444444444,0.10918168,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_428.mp4,1,226.633333,852,480,True,True,7480708,0.37772222166666664,0.44375,0.4444444444444444,0.14961416,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_429.mp4,1,59.9,738,480,True,True,1361115,0.09983333333333333,0.384375,0.4444444444444444,0.0272223,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_43.mp4,1,58.002993,480,480,True,True,4345796,0.096671655,0.25,0.4444444444444444,0.08691592,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_430.mp4,1,248.214633,854,480,True,True,9569881,0.413691055,0.44479166666666664,0.4444444444444444,0.19139762,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_431.mp4,1,49.834,854,480,True,True,1489334,0.08305666666666667,0.44479166666666664,0.4444444444444444,0.02978668,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_44.mp4,1,296.312993,640,480,True,True,7499528,0.49385498833333336,0.3333333333333333,0.4444444444444444,0.14999056,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_45.mp4,1,130.705011,640,480,True,True,3565828,0.21784168500000003,0.3333333333333333,0.4444444444444444,0.07131656,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_46.mp4,1,146.146009,854,480,True,True,5090861,0.24357668166666666,0.44479166666666664,0.4444444444444444,0.10181722,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_47.mp4,1,79.341995,480,480,True,True,2112312,0.13223665833333334,0.25,0.4444444444444444,0.04224624,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_48.mp4,1,28.885,854,480,True,True,815438,0.048141666666666666,0.44479166666666664,0.4444444444444444,0.01630876,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_49.mp4,1,88.021,854,480,True,True,2878272,0.14670166666666667,0.44479166666666664,0.4444444444444444,0.05756544,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_5.mp4,1,39.891995,854,480,True,True,1233725,0.06648665833333334,0.44479166666666664,0.4444444444444444,0.0246745,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_50.mp4,1,103.103,854,480,True,True,3393583,0.17183833333333332,0.44479166666666664,0.4444444444444444,0.06787166,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_51.mp4,1,156.942993,854,480,True,True,8410193,0.261571655,0.44479166666666664,0.4444444444444444,0.16820386,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_52.mp4,1,103.103,854,480,True,True,3336743,0.17183833333333332,0.44479166666666664,0.4444444444444444,0.06673486,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_53.mp4,1,181.046009,854,480,True,True,5571719,0.3017433483333333,0.44479166666666664,0.4444444444444444,0.11143438,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_54.mp4,1,182.037,854,480,True,True,3581569,0.303395,0.44479166666666664,0.4444444444444444,0.07163138,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_55.mp4,1,87.92,724,480,True,True,1517878,0.14653333333333335,0.3770833333333333,0.4444444444444444,0.03035756,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_56.mp4,1,35.200998,720,480,True,True,831501,0.05866833,0.375,0.4444444444444444,0.01663002,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_57.mp4,1,203.3,854,480,True,True,4424518,0.3388333333333334,0.44479166666666664,0.4444444444444444,0.08849036,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_58.mp4,1,267.556009,854,480,True,True,4554864,0.4459266816666667,0.44479166666666664,0.4444444444444444,0.09109728,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_59.mp4,1,103.103,854,480,True,True,3360777,0.17183833333333332,0.44479166666666664,0.4444444444444444,0.06721554,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_6.mp4,1,73.407,854,480,True,True,2222208,0.122345,0.44479166666666664,0.4444444444444444,0.04444416,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_60.mp4,1,120.951995,854,480,True,True,2519968,0.20158665833333334,0.44479166666666664,0.4444444444444444,0.05039936,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_61.mp4,1,198.345011,852,480,True,True,5431602,0.33057501833333336,0.44375,0.4444444444444444,0.10863204,1.0,1.0
/home/voldmart/self_dec_hate/guard_binary_dataset/hate_videos/hate_video_62.mp4,1,159.104,854,480,True,True,5345511,0.26517333333333337,0.44479166666666664,0.4444444444444444,0.10691022,1.0,1.0
